matched_skills,similarity_score
Data science 4,0.27932554466015114
Data science 3,0.2568507421999602
Data science 5,0.2528350635246481
Data science 2,0.25161899496764933
Programming/software development 4,0.24464084840727934
Data science 6,0.23645363556643828
Programming/software development 3,0.22281366240078465
Data engineering 4,0.2105607465698392
Software design 6,0.21042508621224884
Programming/software development 5,0.20608907356995837
Strategic planning 7,0.20020842699016456
