expanded_matched_skills
Business intelligence 2
Business intelligence 3
Business intelligence 4
Continuity management 2
Continuity management 3
Continuity management 4
Data analytics 2
Data analytics 3
Data analytics 4
Data analytics 5
Data analytics 6
Data analytics 7
Data engineering 2
Data engineering 3
Data engineering 4
Data engineering 5
Data engineering 6
Data management 2
Data management 3
Data management 4
Data management 5
Data management 6
Data modelling and design 2
Data modelling and design 3
Data modelling and design 4
Data modelling and design 5
Data science 2
Data science 3
Data science 4
Data science 5
Database design 2
Database design 3
Database design 4
Database design 5
Infrastructure operations 1
Infrastructure operations 2
Infrastructure operations 3
Programming/software development 2
Programming/software development 3
Programming/software development 4
Radio frequency engineering 2
Radio frequency engineering 3
Radio frequency engineering 4
Radio frequency engineering 5
Software design 2
Software design 3
Software design 4
Software design 5
Software design 6
Strategic planning 4
Strategic planning 5
Strategic planning 6
Strategic planning 7
System software administration 2
Systems and software lifecycle engineering 3
Systems and software lifecycle engineering 4
Systems and software lifecycle engineering 5
Systems and software lifecycle engineering 6
Systems design 2
Systems design 3
Systems design 4
Systems design 5
Systems design 6
Systems development management 4
Systems development management 5
Systems development management 6
Systems development management 7
Systems integration and build 2
Systems integration and build 3
