matched_skills,similarity_score
Data science 4,0.2502340279809268
Data science 5,0.23631281038676794
Programming/software development 4,0.23172483719308007
Data science 3,0.23013495995685046
Strategic planning 7,0.22591143465880925
Data science 2,0.21574530904322115
Programming/software development 3,0.21526895070651972
Database design 5,0.2100443135958669
Data engineering 4,0.20567626610501968
